,i,j,steps,acidgas_Fm,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air,air_SP,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0,0.0,0.0,0.0,140.46003034807916,40.12595164400094,45.39614021994963,54.93793848412861,83.6,1.6722000000000001,123.2759583222342,3456.7673006253403,279.9999946119847,280.0,37.64090188666961,35.45665588258518,599.9999587739113,599.9999404834703,1.6221372488756245,1219.506405728874,1219.5063535368938,1.622195,1.6221950738423447,282.0533259640887,158.47880497279579,1.5720223589909907,947.186481242488,949.2385909450851,1.571315,1.5713153720930035,278.7607689336452,949.2385909450595,1.5213183023789958,241.46300031717186,1.5212072513982438,278.7607689336452,1.520795,1.5207947971888993,128.87349685677526,261.1982854764154,128.87349685678944,1.4209242815799998,234.65526974859753,234.65527430853103,1.4202122171505616,261.1982854764154,234.65527430853138,271.224844922376,1.4200599866209889,1.411445,1.41144545577993,8.614530841058787,259.353388254176,1.361375,1.36137581505755,50.782078208376866,174.13892503683883,50.78207820837717,1.2618950871452383,210.0,209.99935372808014,1.4202122171505616,174.13892503683883,209.99935372808014,265.1283723195662,1.261623667959367,1.251615,1.2516155330854053,10.008134873961794,172.32155769925882,1.200915,1.2009149271763329,155.21027286405283,0.007433992317505857,0.0041624868776017915,1.7859497305584149,2.010099177987712,0.9638999617727313
1,0.0,1.0,1.0,140.46006448867487,40.12596139712351,45.39615125405852,54.937951837492854,83.6,1.6722000000000001,123.27621861662738,3456.768131153075,280.00002099053364,280.0,37.64090903912134,35.45665922949923,599.9999587739113,599.9999257329084,1.6221372047567217,1219.506405728874,1219.506362952649,1.622195,1.6221950297374335,282.053622420561,158.47874250250047,1.5720223101630517,947.1871183908396,949.2394386358704,1.571315,1.571315321446298,278.76102243806946,949.2394386358551,1.5213184618566387,241.46464388459643,1.5212074106112294,278.76102243806946,1.520795,1.5207949558526486,128.87399642589227,261.19867982223184,128.87399642591186,1.4209241375840664,234.65559144794264,234.6555974473796,1.4202120698446483,261.19867982223184,234.65559744737928,271.22532505502704,1.4200598386993288,1.411445,1.411445271255743,8.614567443585797,259.35377410256655,1.361375,1.361375618608876,50.7822061263022,174.1392469403031,50.78220612630272,1.261894881154402,210.0,209.99954890797844,1.4202120698446483,174.1392469403031,209.99954890797844,265.1282296524963,1.261623460906833,1.251615,1.2516152932260014,10.008167680831681,172.32188429185618,1.200915,1.2009147008473096,155.20676341369295,0.007433986495435478,0.004162465859302737,1.7859573499734986,2.010099177987712,0.9638999895350303
2,0.0,2.0,2.0,140.46010974687948,40.12597432627158,45.39616588133575,54.93796953927218,83.6,1.6722000000000001,123.27639964239567,3456.769243567698,280.00003108124895,280.0,37.64091278254513,35.456658466743036,599.9999587739113,599.999929672695,1.6221371709987782,1219.506405728874,1219.50638819961,1.622195,1.6221949959861834,282.05384944080635,158.47869163664566,1.5720222455543231,947.1874945499466,949.2399424254636,1.571315,1.5713152554895191,278.76122196615444,949.2399424254546,1.5213185462203822,241.46575756383135,1.5212074947779028,278.76122196615444,1.520795,1.5207950396227026,128.87449668956893,261.19890628137153,128.87449668959272,1.4209240560486627,234.6559835110073,234.65599046893297,1.4202119859830944,261.19890628137153,234.65599046893325,271.22588188182766,1.420059754411783,1.411445,1.4114451611144025,8.614593297380457,259.3539920896215,1.361375,1.3613754761411563,50.782334147877954,174.13948293721896,50.782334147879304,1.2618947604082353,210.0,209.99969643187484,1.4202119859830944,174.13948293721896,209.99969643187484,265.1280456277342,1.2616233394047172,1.251615,1.2516151504886124,10.008188916104777,172.3221259136662,1.200915,1.2009145278448317,155.2032553177964,0.0074339836280754015,0.00416244511256476,1.7859655627974942,2.010099177987712,0.9639000286708436
3,0.0,3.0,3.0,140.46015336765169,40.12598678764576,45.396179979401126,54.93798660060481,83.6,1.6722000000000001,123.27652456677743,3456.7703190491834,280.000030011655,280.0,37.64091406667891,35.45665603316669,599.9999587739113,599.9999410398351,1.6221371503785218,1219.506405728874,1219.5064127061692,1.622195,1.6221949753672764,282.05401794022896,158.47865134673233,1.572022183319614,947.1877149899597,949.2402394773821,1.571315,1.5713151922776194,278.76137301546663,949.240239477377,1.5213185864527543,241.46650775553138,1.521207534866698,278.76137301546663,1.520795,1.5207950794294731,128.87499721761662,261.1990185587812,128.87499721764416,1.4209240113100081,234.6564226284477,234.6564302338946,1.4202119395749453,261.1990185587812,234.6564302338943,271.2264907371533,1.4200597077041872,1.411445,1.4114450957072222,8.614611996965005,259.35409594840274,1.361375,1.3613753717390158,50.782462198467826,174.13966239824765,50.78246219846839,1.2618946928170969,210.0,209.99980535784735,1.4202119395749453,174.13966239824765,209.99980535784735,265.1278260339577,1.2616232712618687,1.251615,1.251615068847344,10.008202414524714,172.32231254581706,1.200915,1.2009144015844238,155.19974853842322,0.00743398278611619,0.00416242445711612,1.7859742231254152,2.010099177987712,0.9639000709676969
4,0.0,4.0,4.0,140.4601903666578,40.12599735734539,45.39619193733724,54.93800107197519,83.6,1.6722000000000001,123.27661013062841,3456.7712327315926,280.00002340248466,280.0,37.640913738362755,35.4566530658331,599.9999587739113,599.999952705536,1.6221371407069436,1219.506405728874,1219.5064294647864,1.622195,1.6221949656939134,282.05414006044634,158.47862011509577,1.5720221305475721,947.1878430362752,949.2404131758648,1.571315,1.5713151388099806,278.7614840858662,949.2404131758619,1.5213186012813418,241.4670100910149,1.5212075495925177,278.7614840858662,1.520795,1.5207950939574166,128.87549769545365,261.19905190702633,128.87549769548355,1.420923987239483,234.65689367280999,234.65690171866407,1.4202119142808025,261.19905190702633,234.65690171866447,271.22713545910983,1.420059682196442,1.411445,1.41144505634669,8.614625849751922,259.35412084424877,1.361375,1.3613752919419844,50.78259022671206,174.13979775967027,50.78259022671367,1.2618946536866154,210.0,209.99988667838386,1.4202119142808025,174.13979775967027,209.99988667838386,265.1275812375457,1.2616232317353355,1.251615,1.2516150217073827,10.008210027952824,172.32245617497352,1.200915,1.2009143082254206,155.1962430451453,0.007433983324473448,0.004162403798124733,1.7859832166746155,2.010099177987712,0.9639001152671585
5,0.0,5.0,5.0,140.4602194966536,40.126005679063674,45.39620135203956,54.938012465550386,83.6,1.6722000000000001,123.27666820859857,3456.771952841493,280.0000152463003,280.0,37.640912577941315,35.45665030280725,599.9999587739113,599.9999614077411,1.6221371386697414,1219.506405728874,1219.5064372052495,1.622195,1.6221949636535846,282.0542267062039,158.4785964880801,1.5720220890062353,947.1879168211045,949.2405139629315,1.571315,1.5713150967819167,278.76156375247905,949.2405139629296,1.5213186024906067,241.4673441515493,1.5212075507294467,278.76156375247905,1.520795,1.5207950949573557,128.87599790223757,261.19903051059043,128.87599790227114,1.4209239752566907,234.65738641458094,234.65739475866576,1.4202119013792716,261.19903051059043,234.65739475866596,271.2278048643921,1.420059669139957,1.411445,1.4114450327457477,8.61463639420923,259.3540909178266,1.361375,1.3613752293956631,50.78271819676513,174.13989930324664,50.78271819676621,1.2618946297179123,210.0,209.99994768749065,1.4202119013792716,174.13989930324664,209.99994768749065,265.12731823721947,1.2616232074880713,1.251615,1.2516149942879693,10.008213200102034,172.32256668450492,1.200915,1.200914238421527,155.19273881630858,0.007433984786218732,0.004162383076799244,1.7859924589005534,2.010099177987712,0.9639001611970751
6,0.0,6.0,6.0,140.46024127526866,40.12601190067456,45.39620839080397,54.938020983790125,83.6,1.6722000000000001,123.27670721783909,3456.7724916213624,280.0000078048907,280.0,37.640911145959066,35.45664811484704,599.9999587739113,599.999966425518,1.6221371412257932,1219.506405728874,1219.5064376000091,1.622195,1.6221949662063304,282.0542869722995,158.47857907694046,1.5720220579518664,947.1879590826877,949.2405720855064,1.571315,1.5713150653926244,278.7616196265126,949.2405720855053,1.5213185971951584,241.46756457992612,1.5212075453839047,278.7616196265126,1.520795,1.5207950895182571,128.8764976814567,261.1989711500568,128.8764976814894,1.4209239706872063,234.65789384183688,234.65790238825235,1.4202118960999948,261.1989711500568,234.6579023882524,271.2284910969063,1.4200596637458835,1.411445,1.4114450190707195,8.61464467516404,259.35402296016264,1.361375,1.3613751800861138,50.78284608296775,174.13997612204759,50.7828460829698,1.261894614168424,210.0,209.9999931898101,1.4202118960999948,174.13997612204759,209.9999931898101,265.12704153386693,1.261623191745474,1.251615,1.2516149786082476,10.008213137226551,172.32265291841938,1.200915,1.2009141862293398,155.18923583495885,0.007433986842289718,0.004162362255543349,1.786001886882692,2.010099177987712,0.9639002084459108
7,0.0,7.0,7.0,140.46025694530064,40.126016377214576,45.3962134552979,54.93802711278819,83.6,1.6722000000000001,123.27673313614861,3456.7728795120406,280.0000020673533,280.0,37.640909784573374,35.456646612257266,599.9999587739113,599.999968297508,1.6221371460399034,1219.506405728874,1219.5064332528495,1.622195,1.6221949710175814,282.0543281517065,158.47856658740923,1.5720220356094614,947.1879832175455,949.2406054865652,1.571315,1.5713150428232665,278.7616580499751,949.2406054865648,1.521318589384841,241.4677089116484,1.521207537539402,278.7616580499751,1.520795,1.520795081610665,128.87699693107217,261.19888544429307,128.87699693110523,1.4209239707174435,234.65841116249305,234.65841984432436,1.4202118955640088,261.19888544429307,234.65841984432348,271.2291887105989,1.4200596631226636,1.411445,1.4114450117194939,8.614651403169749,259.3539286009857,1.361375,1.3613751414493196,50.782973866659866,174.14003571854192,50.78297386666145,1.2618946035442673,210.0,210.00002667276138,1.4202118955640088,174.14003571854192,210.00002667276138,265.12675428970135,1.2616231809879077,1.251615,1.2516149701789265,10.008210808981177,172.32272223924022,1.200915,1.2009141476559533,155.18573408858012,0.007433989255647564,0.004162341311955481,1.7860114532883062,2.010099177987712,0.9639002567001359
8,0.0,8.0,8.0,140.46026787372625,40.12601949919509,45.39621698732291,54.93803138720827,83.6,1.6722000000000001,123.27675016075206,3456.7731501633084,279.9999982103603,280.0,37.640908660974745,35.456645747537856,599.9999587739113,599.9999680090613,1.6221371515541034,1219.506405728874,1219.5064266203435,1.622195,1.6221949765296106,282.05435582419193,158.47855787865137,1.5720220200284647,947.1879970296328,949.2406246936397,1.571315,1.5713150270907215,278.7616839988483,949.2406246936391,1.5213185811451888,241.46780268402284,1.521207529276736,278.7616839988483,1.520795,1.5207950733059665,128.87749558482207,261.1987813999209,128.8774955848558,1.4209239735144186,234.65893510734114,234.6589438797599,1.4202118978937281,261.1987813999209,234.6589438797596,271.22989394256234,1.4200596653841198,1.411445,1.4114450083213093,8.614657062810505,259.35381586961245,1.361375,1.361375111462664,50.783101533916316,174.14008368450257,50.783101533918256,1.2618945957885839,210.0,210.00005092261947,1.4202118978937281,174.14008368450257,210.00005092261947,265.12645902164485,1.2616231731394036,1.251615,1.2516149662026714,10.008206936732211,172.32278014501347,1.200915,1.200914119571328,155.18223356829515,0.007433991859419669,0.004162320235783701,1.7860211224281166,2.010099177987712,0.9639003057741546
9,0.0,9.0,9.0,140.46027529355248,40.12602161885567,45.39621938538214,54.93803428931469,83.6,1.6722000000000001,123.27676121113461,3456.773334001695,279.99999599503974,280.0,37.64090782649599,35.456645398457574,599.9999587739113,599.9999665197784,1.6221371568473693,1219.506405728874,1219.5064195405978,1.622195,1.622194981821405,282.0543741280582,158.47855198928752,1.5720220094501534,947.1880050088932,949.2406358135904,1.571315,1.571315016412634,278.7617012275218,949.2406358135904,1.5213185734443624,241.46786314039724,1.5212075215606082,278.7617012275218,1.520795,1.5207950655621532,128.87799360246507,261.19866444890516,128.8779936024974,1.4209239778434124,234.65946348198108,234.65947231499325,1.4202119018244252,261.19866444890516,234.6594723149929,271.2306042726253,1.4200596692597438,1.411445,1.4114450072796827,8.614661980061111,259.35369021321077,1.361375,1.3613750884119566,50.783229074102124,174.14012397494918,50.783229074104796,1.2618945896185032,210.0,210.00006820528236,1.4202119018244252,174.14012397494918,210.00006820528236,265.12615778096773,1.2616231669035278,1.251615,1.2516149648688213,10.008202034706537,172.32283052628387,1.200915,1.2009140994505547,155.17873426764623,0.00743399453939841,0.0041622990254232784,1.7860308675546013,2.010099177987712,0.9639003555718916
