,i,j,steps,acidgas_Fm,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air,air_SP,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0,0.0,0.0,0.0,140.45595198335903,40.1247865562166,45.39482210819752,54.93634331894493,83.6,1.6722000000000001,123.27267747954882,3456.6793551543187,329.9870941683851,330.0,44.377857943385095,41.805648104490345,599.9999587739113,600.0134557099326,1.6221211507562365,1219.506405728874,1219.5177035058623,1.622195,1.6222014737309074,285.31755728211743,170.74934055408457,1.5720224694989344,960.2965284772025,963.5824552348414,1.571315,1.5712917672907432,281.9262891377555,963.5824551995257,1.5210918528401633,266.40832346941073,1.5209770561252156,281.9262891377555,1.520795,1.5205565862463288,139.96191573862052,264.8789724749504,139.96191572726178,1.4230528065359107,344.64927186821495,344.6495571368776,1.4223020948832166,264.8789724749504,344.64955713687766,371.1571307758819,1.4221120728941568,1.411445,1.4114396308940595,10.672442000097204,263.46315502174286,1.361375,1.361350593611054,64.70459322839629,197.95017017208897,64.70459322543832,1.2636290826294512,190.0,190.0056097593951,1.4223020948832166,197.95017017208897,190.0056097593951,238.1778949628883,1.26329385974546,1.251615,1.2516208087086214,11.673051036838578,196.15823577482817,1.200915,1.2009217062536575,133.02138125936867,0.014150111269507668,0.00955992658078393,1.4801485293778622,2.012651920994923,0.915963897834523
1,0.0,1.0,1.0,140.43742146372566,40.11949284573609,45.38883311570236,54.92909550228723,83.6,1.6722000000000001,123.25642300599459,3456.2173242208255,329.98766465917,330.0,44.377264337247006,41.80647775521578,599.9999587739113,600.0088071600676,1.6221283671078606,1219.506405728874,1219.5077607362566,1.622195,1.622208689412617,285.28280056962785,170.7591488422611,1.5720488796278156,960.3082833703721,963.596354702795,1.571315,1.5713183591259554,281.8925948255247,963.5963546919505,1.5211643890375262,266.331937975798,1.5210496240630955,281.8925948255247,1.520795,1.5206292059032365,139.96291824267018,264.864355567594,139.9629182341221,1.423053585666781,344.6606760265078,344.66082949620505,1.422302950106495,264.864355567594,344.66082949620517,371.1681183077705,1.4221129443825407,1.411445,1.4114414245516993,10.671519830841358,263.4484916950121,1.361375,1.3613546262537592,64.7043884537032,197.94614948679003,64.70438845085982,1.2636250889812908,190.0,190.00478680883015,1.422302950106495,197.94614948679003,190.00478680883012,238.17540163686283,1.2632898792446368,1.251615,1.2516172570032145,11.672622241422292,196.15512564068166,1.200915,1.2009201662756528,133.02135347232635,0.014149539633948952,0.009559682117014115,1.4801265837873319,2.012651920994923,0.9159540773587276
2,0.0,2.0,2.0,140.42833399084432,40.11689677981969,45.38589607950677,54.92554113151788,83.6,1.6722000000000001,123.24850235758343,3455.9903010922053,329.99204210619956,330.0,44.37776069850634,41.807514929902915,599.9999587739113,600.0030213582336,1.622128662582324,1219.506405728874,1219.5009017175107,1.622195,1.6222089866875882,285.2660889026974,170.7648330899553,1.572061829516762,960.3151381345855,963.6047091164902,1.571315,1.571331395748461,281.8763918956792,963.6047091139702,1.5212167754702226,266.2970531640604,1.5211020269400295,281.8763918956792,1.520795,1.5206816346372247,139.9637997439426,264.86114944785004,139.96379973739715,1.4230554936013755,344.66351954325506,344.66353540978935,1.4223048720122453,264.86114944785004,344.6635354097891,371.17233395399865,1.4221148693999697,1.411445,1.4114435174981808,10.671351901788917,263.4449845739196,1.361375,1.361357384054226,64.7041865197589,197.9398557301817,64.70418651703437,1.2636211754371902,190.0,190.00463280206463,1.4223048720122453,197.9398557301817,190.00463280206463,238.17564185035562,1.2632859861945904,1.251615,1.2516140720851525,11.671914109437909,196.14882592142703,1.200915,1.200916347894516,133.0213201113458,0.014148981840525442,0.009559436402258177,1.4801062787742487,2.012651920994923,0.9159541376077911
3,0.0,3.0,3.0,140.4247826015557,40.11588223586358,45.3847482841822,54.92415208150994,83.6,1.6722000000000001,123.24544983017336,3455.9009081331,329.9965185740719,330.0,44.3785640502458,41.8083430204803,599.9999587739113,599.9989622297823,1.6221260548094034,1219.506405728874,1219.4981928290092,1.622195,1.6222063811671836,285.2597946399889,170.76776399709536,1.5720668897361927,960.318628209534,963.609256944476,1.571315,1.5713364880381737,281.87031781171476,963.6092569443629,1.5212545418066725,266.285549772435,1.5211398006916148,281.87031781171476,1.520795,1.5207194191810078,139.96461743282075,264.8658396482102,139.9646174276187,1.4230585631841512,344.66040425029155,344.6603339316502,1.4223079128470786,264.8658396482102,344.66033393165026,371.1715653180413,1.4221179043150227,1.411445,1.4114461977490582,10.6717065659645,263.4493724349556,1.361375,1.3613615404042805,64.70398945393363,197.93835146444366,64.70398945135132,1.2636205953625959,190.0,190.0032842371978,1.4223079128470786,197.93835146444366,190.0032842371978,238.17430146242768,1.2632854117353425,1.251615,1.2516137134571723,11.671698278170162,196.14720570019097,1.200915,1.200915073392052,133.02128502009901,0.014148449120829198,0.009559169518158347,1.48009187345754,2.012651920994923,0.9159559509862243
4,0.0,4.0,4.0,140.42441473014836,40.11577714411423,45.384629389561795,54.92400819647234,83.6,1.6722000000000001,123.24518504367876,3455.890726966779,329.99984608724213,330.0,44.379321274021116,41.80885022816198,599.9999587739113,599.9969477993758,1.6221226195445098,1219.506405728874,1219.4985454742198,1.622195,1.6222029478003193,285.25939639705075,170.76886247760444,1.5720674134862285,960.3198752586212,963.6111981513436,1.571315,1.5713370130757054,281.8699836217318,963.6111981515412,1.5212811773804233,266.28679901646603,1.5211664383866965,281.8699836217318,1.520795,1.5207460590134925,139.96540069295904,264.87474551342103,139.96540068877556,1.4230615125177606,344.65410296065755,344.6539892982218,1.4223108105572282,264.87474551342103,344.6539892982219,371.16798823295863,1.4221207912630074,1.411445,1.4114484500783215,10.672341184685852,263.4580175642225,1.361375,1.3613660618056918,64.70379970199224,197.9407896743628,64.70379969956846,1.2636218668307508,190.0,190.0014191222816,1.4223108105572282,197.9407896743628,190.0014191222816,238.17192033354632,1.2632866761185741,1.251615,1.2516147598936902,11.67191622488395,196.14959016014635,1.200915,1.2009156633499798,133.02124886794763,0.014147993391798919,0.009558899058202466,1.4800860753580782,2.012651920994923,0.915957488731272
5,0.0,5.0,5.0,140.42572022682137,40.116150092178124,45.38505132105275,54.924518813590495,83.6,1.6722000000000001,123.24637693317824,3455.922283177381,330.00183648153336,330.0,44.37989725352536,41.80906131007393,599.9999587739113,599.9964773057825,1.6221193893115737,1219.506405728874,1219.5005366792466,1.622195,1.6221997188746164,285.26203746913694,170.76881155983259,1.5720655528388383,960.3197374655075,963.6114657290722,1.571315,1.5713351379707536,281.87260882002965,963.6114657290593,1.521299505768348,266.2942562368858,1.5211847659999536,281.87260882002965,1.520795,1.520764384176908,139.96616459840953,264.8853549923624,139.96616459507436,1.4230636895874909,344.6465168160275,344.64638791773393,1.422312926778388,264.8853549923624,344.646387917734,371.1631332941949,1.4221228947636133,1.411445,1.4114498068964194,10.673087867193898,263.4684077759077,1.361375,1.3613699492778204,64.7036189504131,197.9451253763039,64.7036189481487,1.2636235042541237,190.0,189.99974243644752,1.422312926778388,197.9451253763039,189.9997424364475,238.16951108026305,1.263288299981897,1.251615,1.2516159370750939,11.67236290680318,196.15392589743698,1.200915,1.2009168206034895,133.02121175372383,0.014147636240224656,0.009558639418918363,1.480088914351534,2.012651920994923,0.9159585933457067
6,0.0,6.0,6.0,140.4277510875833,40.116730258795826,45.38570768742037,54.925313141367106,83.6,1.6722000000000001,123.24819277514156,3455.97203529166,330.00272174590657,330.0,44.380268614603594,41.8090519497616,599.9999587739113,599.9969170331243,1.6221167960745486,1219.506405728874,1219.5030347935149,1.622195,1.6221971263798554,285.2659513477639,170.76810848893808,1.5720626586544382,960.3188402379508,963.6107625559503,1.571315,1.571332222840657,281.87647155647454,963.6107625557612,1.521311825832524,266.3040071030953,1.5211970839093936,281.87647155647454,1.520795,1.5207766975817836,139.9669159339728,264.8961577214963,139.9669159313806,1.4230650152179956,344.63879189410306,344.6386641755338,1.4223141906728158,264.8961577214963,344.63866417553385,371.1579378468021,1.4221241457449227,1.411445,1.4114503019441302,10.673843800792504,263.4790265697132,1.361375,1.3613728136440402,64.70344797803598,197.94984970940436,64.70344797592003,1.2636247955729178,190.0,189.99856642234545,1.4223141906728158,197.94984970940436,189.99856642234545,238.16762767337318,1.2632895760566445,1.251615,1.2516166999794385,11.672876077206018,196.15867151494623,1.200915,1.2009177848435495,133.02117384929326,0.014147371525420624,0.00955839601011656,1.4800989109937603,2.012651920994923,0.9159594706011294
7,0.0,7.0,7.0,140.4299469872267,40.117357572934154,45.38641739371813,54.92617202057444,83.6,1.6722000000000001,123.25014238031554,3456.0260486133247,330.00284609127755,330.0,44.380463497727206,41.808905027079696,599.9999587739113,599.9977509293991,1.6221149378482542,1219.506405728874,1219.5053331113481,1.622195,1.6221952684571967,285.27011029540165,170.7670970535484,1.5720595293488109,960.3176090878858,963.6095839894544,1.571315,1.5713290714564045,281.88056918145736,963.6095839892254,1.5213199265551398,266.3138681641668,1.5212051820068417,281.88056918145736,1.520795,1.5207847906098737,139.96765678196238,264.90634931862064,139.96765678003516,1.4230656724059298,344.63153965583047,344.6314215195176,1.4223147897551185,264.90634931862064,344.6314215195177,371.1529136955811,1.422124732681039,1.411445,1.4114501794525447,10.674553228494199,263.489063937051,1.361375,1.361374683686161,64.70328688312371,197.95415184105448,64.70328688114293,1.2636255758502914,190.0,189.99791629606025,1.4223147897551185,197.95415184105448,189.99791629606025,238.16640804311268,1.2632903421065933,1.251615,1.2516169801573573,11.67336194923596,196.16299525500486,1.200915,1.200918302273948,133.02113540609156,0.014147180177351582,0.009558168386090344,1.4801141396441038,2.012651920994923,0.9159602919804564
8,0.0,8.0,8.0,140.4320067787465,40.11794600435279,45.387083110395146,54.92697766399858,83.6,1.6722000000000001,123.25196382426226,3456.0768160979233,330.0025273246066,330.0,44.38052759361611,41.80869073671447,599.9999587739113,599.9986391829237,1.6221137455303034,1219.506405728874,1219.5070916676405,1.622195,1.6221940761485407,285.2739728327906,170.7659998579863,1.5720565940311402,960.3163114702024,963.6082534654017,1.571315,1.571326115726064,281.88437308532514,963.608253465223,1.5213251374165506,266.3227579046358,1.521210390276291,281.88437308532514,1.520795,1.5207899940465173,139.96838677194918,264.9155753038694,139.96838677061834,1.4230658978640582,344.6250295459023,344.6249243928159,1.422314962765635,264.9155753038694,344.62492439281596,371.14829858454715,1.4221248947441902,1.411445,1.4114497035671385,10.675191177051735,263.498160963671,1.361375,1.3613757652999148,64.70313534750805,197.95771247844206,64.70313534564603,1.263625928405615,190.0,189.99768532149506,1.422314962765635,197.95771247844206,189.99768532149503,238.16577047197217,1.2632906826113643,1.251615,1.2516169040908176,11.67377852054674,196.16656953838668,1.200915,1.2009183948470152,133.02109666880264,0.01414704094195644,0.009557953715912634,1.4801328152911672,2.012651920994923,0.915961141550782
9,0.0,9.0,9.0,140.4337933844611,40.11845639335337,45.38766053447327,54.927676456634465,83.6,1.6722000000000001,123.25353919079073,3456.1209045881496,330.0020071301961,330.0,44.380506431101104,41.808460138078075,599.9999587739113,599.9993982276122,1.6221130835920552,1219.506405728874,1219.508224680802,1.622195,1.6221934140500487,285.27730071176506,170.76494950785516,1.572054048026864,960.315099357939,963.6069638091096,1.571315,1.5713235521878848,281.88765057471653,963.6069638090129,1.5213284099986528,266.33025672087103,1.5212136605448774,281.88765057471653,1.520795,1.5207932600886653,139.96910446027434,264.9237441236655,139.96910445947208,1.4230658895733808,344.61933042471605,344.6192387957388,1.4223149082251576,264.9237441236655,344.6192387957389,371.1441685450869,1.4221248305708158,1.411445,1.4114490794671695,10.67575110364638,263.5062225069348,1.361375,1.3613762942236867,64.70299283952129,197.96048826311002,64.70299283776639,1.26362600129136,190.0,189.99773572552004,1.4223149082251576,197.96048826311002,189.99773572552004,238.16555953913652,1.2632907458793803,1.251615,1.2516166310063073,11.674114873073016,196.16935003399564,1.200915,1.2009181855893578,133.02105782522082,0.014146935614593589,0.009557748873165291,1.4801535175623914,2.012651920994923,0.9159620427109022
